step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
22,CASH_IN,3442.46,C15399803,4893.14,1450.68,C24301022,16124.63,19567.09,0,0
22,PAYMENT,1515.23,C23891786,13178.13,11662.9,C71204580,0.0,0.0,0,0
23,PAYMENT,128.34,C95899313,287596.28,287467.94,M27976443,0.0,0.0,0,0
23,PAYMENT,215.53,C98231132,315511.13,315295.6,M19869264,0.0,0.0,0,0
23,PAYMENT,234.19,C95225343,286990.11,286755.92,C87025433,0.0,0.0,0,0
23,CASH_OUT,1053.73,C45264581,1433.15,379.42,M40540334,95823.83,96877.56,0,0
23,PAYMENT,3416.46,C95445405,282675.14,279258.68,C76596831,0.0,0.0,0,0
23,TRANSFER,13315.47,C22448136,39749.81,26434.34,C39835008,57407.47,70722.94,0,0
23,PAYMENT,330.33,C51273847,225703.27,225372.94,M28450513,0.0,0.0,0,0
23,PAYMENT,287.57,C20796722,241870.86,241583.29,C29907683,0.0,0.0,0,0
23,PAYMENT,302.22,C15197528,206561.89,206259.67,C56496201,0.0,0.0,0,0
23,PAYMENT,202.83,C84593961,292157.78,291954.95,C58335011,0.0,0.0,0,0
23,TRANSFER,2873.11,C37437207,7275.91,4402.8,M98882576,34376.62,37249.73,0,0
23,TRANSFER,8500.06,C96347724,23711.77,15211.71,C94019376,14699.74,23199.8,0,0
23,CASH_OUT,250.53,C47437115,258.83,8.3,C16135823,52271.13,52521.66,0,0
23,CASH_OUT,4992.97,C29602406,13246.49,8253.52,C74992426,60551.1,65544.07,0,0
24,PAYMENT,3112.2,C31172421,451000.89,447888.69,C30699187,0.0,0.0,0,0
24,CASH_IN,365.11,C35519083,1006.06,640.95,M99635939,53143.0,53508.11,0,0
24,PAYMENT,2471.4,C31127198,48408.6,45937.2,M13110670,0.0,0.0,0,0
24,CASH_OUT,1069.9,C54762841,2223.86,1153.96,M16072331,120.02,1189.92,0,0
24,PAYMENT,704.18,C78092370,339922.56,339218.38,C17772004,0.0,0.0,0,0
24,TRANSFER,11656.02,C17195288,42246.93,30590.91,C75901885,139830.92,151486.94,0,0
24,TRANSFER,7550.69,C63782042,18471.78,10921.09,M76489301,153965.66,161516.35,0,0
24,CASH_OUT,236.86,C32520277,666.93,430.07,C10597274,83719.05,83955.91,0,0
24,PAYMENT,1884.24,C29208935,213893.72,212009.48,M37383505,0.0,0.0,0,0
24,DEBIT,3633.9,C33357554,9200.01,5566.11,C30706693,91008.54,94642.44,0,0
24,TRANSFER,1460.34,C75579548,3842.44,2382.1,C79839059,52303.19,53763.53,0,0
24,TRANSFER,9227.28,C66629388,9424.21,196.93,C40358823,104985.59,114212.87,0,0
24,PAYMENT,480.51,C71308842,188764.88,188284.37,M92523968,0.0,0.0,0,0
25,TRANSFER,343.3,C27105448,764.37,421.07,C75140950,22210.06,22553.36,0,0
25,PAYMENT,366.34,C34744872,293514.35,293148.01,C67467610,0.0,0.0,0,0
25,PAYMENT,201.34,C53251559,268980.24,268778.9,C28268622,0.0,0.0,0,0
25,DEBIT,4551.99,C13885234,10122.54,5570.55,C15307982,99179.87,103731.86,0,0
25,CASH_OUT,7833.55,C64277800,16483.43,8649.88,C12240013,55756.27,63589.82,0,0
25,TRANSFER,1191.19,C50603163,2919.94,1728.75,C12058055,197713.14,198904.33,0,0
25,TRANSFER,10707.08,C44088261,23495.5,12788.42,C16292676,28475.64,39182.72,0,0
25,CASH_OUT,2875.17,C58667035,4196.43,1321.26,C48833650,78310.93,81186.1,0,0
25,PAYMENT,510.64,C83284724,51938.75,51428.11,M51295819,0.0,0.0,0,0
25,TRANSFER,12558.7,C91721371,42731.75,30173.05,C83356206,123191.05,135749.75,0,0
25,CASH_OUT,2251.03,C79987997,4002.8,1751.77,C38644905,63587.66,65838.69,0,0
25,CASH_IN,4704.17,C30517835,12449.64,7745.47,M96155337,47166.87,51871.04,0,0
25,PAYMENT,171.01,C93334601,45894.06,45723.05,C64395532,0.0,0.0,0,0
25,PAYMENT,433.46,C69345683,186675.89,186242.43,M53106399,0.0,0.0,0,0
26,PAYMENT,319.74,C65767881,362798.37,362478.63,M21783073,0.0,0.0,0,0
26,PAYMENT,295.6,C92518345,307754.86,307459.26,C83356206,0.0,0.0,0,0
26,DEBIT,468.18,C61484043,1134.5,666.32,C22205980,59747.26,60215.44,0,0
26,TRANSFER,6439.67,C98195059,18809.46,12369.79,C68718382,88355.44,94795.11,0,0
26,CASH_IN,644.14,C83227889,1490.39,846.25,C52279780,80390.99,81035.13,0,0
26,TRANSFER,909284.5,C71265269,961938.27,0.0,M74398125,16948.29,0.0,1,1
26,CASH_IN,10081.22,C87388337,10087.01,5.79,C86514083,15744.48,25825.7,0,0
26,CASH_OUT,1541.38,C94525678,3605.79,2064.41,C99399687,40545.1,42086.48,0,0
26,PAYMENT,1666.84,C25015458,9652.53,7985.69,C90961645,0.0,0.0,0,0
26,CASH_IN,4118.25,C70606674,11689.05,7570.8,M40262109,54959.27,59077.52,0,0
26,CASH_OUT,1692.38,C98145654,3665.47,1973.09,C82684966,34747.51,36439.89,0,0
26,CASH_OUT,1085.39,C50643870,3175.98,2090.59,C80890196,45475.9,46561.29,0,0
26,PAYMENT,841.22,C70900658,4316.42,3475.2,C56047142,0.0,0.0,0,0
27,TRANSFER,3431.35,C56843172,9181.92,5750.57,C28453800,101130.66,104562.01,0,0
27,PAYMENT,1424.8,C40094589,60270.48,58845.68,C29012298,0.0,0.0,0,0
27,PAYMENT,1315.68,C25228493,130331.31,129015.63,C33381086,0.0,0.0,0,0
27,PAYMENT,994.18,C65133300,397107.85,396113.67,C17069536,0.0,0.0,0,0
27,TRANSFER,738.58,C53779528,1574.09,835.51,C67418250,97242.35,97980.93,0,0
27,PAYMENT,226.52,C58884978,171151.06,170924.54,C38956527,0.0,0.0,0,0
27,PAYMENT,6911.8,C84990607,341434.15,334522.35,C20526386,0.0,0.0,0,0
27,PAYMENT,2500.11,C31516757,431287.59,428787.48,C36484437,0.0,0.0,0,0
27,PAYMENT,1726.21,C34359060,130394.24,128668.03,M51411602,0.0,0.0,0,0
27,CASH_OUT,4577.23,C13852048,6594.71,2017.48,C82156607,70117.61,74694.84,0,0
27,TRANSFER,6469.09,C96629889,13321.72,6852.63,C66925500,107594.73,114063.82,0,0
27,PAYMENT,3988.83,C25356396,133148.15,129159.32,C10196231,0.0,0.0,0,0
27,CASH_OUT,16815.88,C99600766,41998.94,25183.06,M64504816,34199.29,51015.17,0,0
28,PAYMENT,1978.83,C81621574,90885.9,88907.07,C57201978,0.0,0.0,0,0
28,CASH_IN,1049.78,C10791358,1508.67,458.89,C17734153,57371.26,58421.04,0,0
28,PAYMENT,2037.09,C99038526,373585.82,371548.73,C29012298,0.0,0.0,0,0
28,CASH_OUT,9270.39,C10209961,22937.03,13666.64,C61338023,23486.14,32756.53,0,0
28,PAYMENT,2389.08,C79782527,134171.88,131782.8,C64276605,0.0,0.0,0,0
28,PAYMENT,278.07,C63643924,417800.36,417522.29,M69374716,0.0,0.0,0,0
28,PAYMENT,2537.65,C15253567,179301.63,176763.98,C48766747,0.0,0.0,0,0
28,CASH_OUT,3751.88,C12515446,4340.83,588.95,M70343755,95577.97,99329.85,0,0
28,TRANSFER,1289206.77,C14925405,1648891.0,359684.23,C34931439,37119.65,0.0,1,1
28,DEBIT,2541.56,C78901038,7101.12,4559.56,C94597104,86876.88,89418.44,0,0
28,CASH_OUT,2941.37,C98930456,8330.0,5388.63,M80528349,28026.66,30968.03,0,0
28,TRANSFER,7553.93,C56930359,8781.02,1227.09,C52476240,160054.71,167608.64,0,0
28,PAYMENT,2075.17,C87342561,271302.44,269227.27,C12674689,0.0,0.0,0,0
28,TRANSFER,3270.91,C69329732,10005.77,6734.86,C65878146,35785.27,39056.18,0,0
29,DEBIT,2471.66,C23770458,5923.31,3451.65,M38876195,46007.06,48478.72,0,0
29,TRANSFER,335859.77,C75802771,366256.46,0.0,M95828117,61277.81,0.0,1,1
29,CASH_IN,4944.0,C65026398,7288.83,2344.83,C31436829,47134.54,52078.54,0,0
29,PAYMENT,4225.93,C46578001,184230.23,180004.3,C67337891,0.0,0.0,0,0
29,CASH_OUT,2089.13,C65465150,5016.89,2927.76,C80381817,37230.96,39320.09,0,0
29,PAYMENT,2380.0,C98870276,141255.51,138875.51,C83356206,0.0,0.0,0,0
29,CASH_OUT,3862.07,C97775215,8310.35,4448.28,C70726434,22856.67,26718.74,0,0
29,DEBIT,7819.95,C70597444,12041.93,4221.98,C19182050,23580.52,31400.47,0,0
29,PAYMENT,570.34,C30024960,191679.92,191109.58,C30858851,0.0,0.0,0,0
29,PAYMENT,2053.55,C39219319,479655.66,477602.11,C40655922,0.0,0.0,0,0
29,PAYMENT,1275.57,C88406989,403222.84,401947.27,C93029219,0.0,0.0,0,0
29,CASH_OUT,10518.34,C59597086,31461.65,20943.31,C77406294,84938.99,95457.33,0,0
29,PAYMENT,2592.71,C78299645,360839.04,358246.33,C95004924,0.0,0.0,0,0
30,PAYMENT,2820.62,C12799319,151417.02,148596.4,C78778646,0.0,0.0,0,0
30,PAYMENT,769.47,C95060193,284781.59,284012.12,C52148834,0.0,0.0,0,0
30,CASH_OUT,862.11,C51098277,965.63,103.52,M91424562,81381.81,82243.92,0,0
30,PAYMENT,1931.56,C87201917,315671.38,313739.82,C15892193,0.0,0.0,0,0
30,CASH_OUT,5174.22,C31009452,8909.61,3735.39,C42123815,56035.0,61209.22,0,0
30,CASH_OUT,3962.35,C42287985,4119.54,157.19,C52940967,12123.75,16086.1,0,0
30,PAYMENT,646.27,C40406092,481632.05,480985.78,C99139874,0.0,0.0,0,0
30,PAYMENT,3596.31,C67403166,288795.44,285199.13,C42737441,0.0,0.0,0,0
30,CASH_OUT,2611.23,C41690501,6686.36,4075.13,C70272714,35510.9,38122.13,0,0
30,TRANSFER,35413.88,C89034501,113663.63,78249.75,C50890504,178036.86,213450.74,0,0
30,PAYMENT,1333.67,C99682738,144688.74,143355.07,C66779304,0.0,0.0,0,0
30,TRANSFER,11444.13,C95282470,17197.4,5753.27,C33381086,161735.71,173179.84,0,0
30,PAYMENT,3095.04,C20993268,316374.16,313279.12,C77406294,0.0,0.0,0,0
30,CASH_IN,4213.58,C32814819,11367.4,7153.82,C19976458,7134.41,11347.99,0,0
31,CASH_OUT,12837.35,C85863473,20973.1,8135.75,C84605013,29135.64,41972.99,0,0
31,CASH_OUT,877.55,C99100953,1353.62,476.07,C21375216,44489.84,45367.39,0,0
31,CASH_OUT,4716.1,C58563745,10252.04,5535.94,C90753812,96552.6,101268.7,0,0
31,TRANSFER,16101.88,C36054020,17217.79,1115.91,M88319168,145826.71,161928.59,0,0
31,CASH_IN,13039.38,C19208698,37564.82,24525.44,C74082804,70069.69,83109.07,0,0
31,TRANSFER,1542.14,C30513739,2018.7,476.56,M16813620,13694.69,15236.83,0,0
31,CASH_IN,9178.59,C65144509,19246.29,10067.7,C49645162,2636.49,11815.08,0,0
31,PAYMENT,3814.46,C64277800,382968.19,379153.73,C60473288,0.0,0.0,0,0
31,DEBIT,3707.76,C53507489,5653.98,1946.22,M24251766,15527.44,19235.2,0,0
31,CASH_OUT,2595.82,C71031132,4201.96,1606.14,C57201978,24739.65,27335.47,0,0
31,PAYMENT,622.4,C16740197,313987.38,313364.98,C80888325,0.0,0.0,0,0
31,CASH_OUT,73.21,C69476001,77.39,4.18,C85678734,66354.91,66428.12,0,0
31,PAYMENT,771.67,C22543044,163950.26,163178.59,C34134478,0.0,0.0,0,0
32,TRANSFER,30387.11,C87201917,79667.48,49280.37,C70471823,55210.47,85597.58,0,0
32,PAYMENT,649.16,C93955206,484832.05,484182.89,M61854861,0.0,0.0,0,0
32,CASH_OUT,3059.39,C81210133,6715.88,3656.49,C74321792,63104.75,66164.14,0,0
32,PAYMENT,913.42,C50851122,282864.27,281950.85,C26301180,0.0,0.0,0,0
32,PAYMENT,301.08,C19369750,320485.07,320183.99,C59239353,0.0,0.0,0,0
32,TRANSFER,6614.51,C37760841,17323.43,10708.92,C82968364,161136.85,167751.36,0,0
32,CASH_IN,2300.17,C50987442,3982.9,1682.73,C82383656,25980.7,28280.87,0,0
32,CASH_OUT,1227685.19,C30244148,1502653.82,0.0,M64520614,46919.8,0.0,1,0
32,CASH_OUT,115.9,C66348030,226.48,110.58,C61705758,913.26,1029.16,0,0
32,CASH_OUT,1030.29,C87446468,1506.73,476.44,C44241100,721.8,1752.09,0,0
32,CASH_IN,854.73,C82232344,1558.58,703.85,M74985553,56055.44,56910.17,0,0
32,TRANSFER,1170.56,C70152969,3759.08,2588.52,C99826000,78554.93,79725.49,0,0
32,CASH_IN,3537.73,C47437115,5398.44,1860.71,M97313825,42223.94,45761.67,0,0
32,CASH_OUT,397.16,C35511941,1119.95,722.79,C50323741,80757.49,81154.65,0,0
33,CASH_OUT,1228.01,C50484137,3052.65,1824.64,C83717007,80880.86,82108.87,0,0
33,DEBIT,1197.94,C47983442,3242.78,2044.84,M91883092,18240.72,19438.66,0,0
33,PAYMENT,65.85,C69401199,319172.57,319106.72,M66121095,0.0,0.0,0,0
33,TRANSFER,10084.53,C40281491,28925.07,18840.54,C63458386,38370.1,48454.63,0,0
33,PAYMENT,2251.0,C60992979,26716.77,24465.77,M52752377,0.0,0.0,0,0
33,TRANSFER,9017.89,C53188224,11784.76,2766.87,M20319387,54569.83,63587.72,0,0
33,TRANSFER,6245.18,C27463800,10607.01,4361.83,C95462880,30986.06,37231.24,0,0
33,CASH_OUT,893.52,C21819185,1450.32,556.8,M10695441,79946.24,80839.76,0,0
33,PAYMENT,2978.42,C33640702,349073.53,346095.11,C92391596,0.0,0.0,0,0
33,CASH_IN,2386.51,C41244663,2769.42,382.91,C82445335,75056.96,77443.47,0,0
33,PAYMENT,1559.23,C17849494,134718.78,133159.55,M87161840,0.0,0.0,0,0
33,TRANSFER,408.57,C84514489,631.16,222.59,M36347197,179244.1,179652.67,0,0
33,PAYMENT,1898.02,C53779528,192025.55,190127.53,C47890586,0.0,0.0,0,0
34,CASH_OUT,187.35,C39587039,455.14,267.79,M16530784,38479.79,38667.14,0,0
34,PAYMENT,404.14,C83212334,125086.77,124682.63,C80888325,0.0,0.0,0,0
34,CASH_OUT,149.54,C70855700,380.13,230.59,M62953249,52113.91,52263.45,0,0
34,PAYMENT,2423.53,C38195995,195783.23,193359.7,C93029219,0.0,0.0,0,0
34,PAYMENT,1596.55,C14915156,468235.19,466638.64,C27092236,0.0,0.0,0,0
34,PAYMENT,167.11,C89795010,364662.06,364494.95,C32448383,0.0,0.0,0,0
34,PAYMENT,1931.64,C81200181,275690.81,273759.17,C22114140,0.0,0.0,0,0
34,DEBIT,8916.25,C96728778,17497.78,8581.53,C10916723,29881.31,38797.56,0,0
34,TRANSFER,13334.52,C26247735,40004.68,26670.16,C22345163,194681.54,208016.06,0,0
34,PAYMENT,530.4,C52101056,218212.5,217682.1,C40177972,0.0,0.0,0,0
34,DEBIT,115.44,C31429110,298.85,183.41,M88319168,58469.69,58585.13,0,0
34,PAYMENT,359.58,C22489409,123058.49,122698.91,C67622968,0.0,0.0,0,0
34,PAYMENT,310.3,C35074182,291376.36,291066.06,M31139996,0.0,0.0,0,0
35,CASH_OUT,2785.93,C20843514,3649.52,863.59,C45966597,77079.7,79865.63,0,0
35,DEBIT,8553.48,C51511484,17105.58,8552.1,M85554415,68594.46,77147.94,0,0
35,PAYMENT,460.49,C82399599,484886.55,484426.06,C13785821,0.0,0.0,0,0
35,TRANSFER,10807.81,C25276327,22334.91,11527.1,C77838742,31629.77,42437.58,0,0
35,PAYMENT,1477.84,C86745380,55481.04,54003.2,C45292504,0.0,0.0,0,0
35,TRANSFER,9736.81,C24039158,26046.47,16309.66,M90904160,129284.55,139021.36,0,0
35,TRANSFER,4285.6,C25353091,13712.06,9426.46,C34019729,5249.21,9534.81,0,0
35,CASH_IN,7261.27,C21631697,17781.39,10520.12,C44224936,25069.62,32330.89,0,0
35,PAYMENT,3052.76,C95225343,353899.74,350846.98,C70242778,0.0,0.0,0,0
35,TRANSFER,27094.47,C41510328,66930.82,39836.35,C10404729,113773.65,140868.12,0,0
35,CASH_OUT,2818.78,C77416376,5459.38,2640.6,C64795619,86766.18,89584.96,0,0
35,PAYMENT,479.35,C39394291,430559.31,430079.96,C62127652,0.0,0.0,0,0
35,TRANSFER,12144.37,C66267415,28516.83,16372.46,M56442431,164064.29,176208.66,0,0
35,PAYMENT,235.11,C30415230,228131.33,227896.22,C88864147,0.0,0.0,0,0
36,CASH_OUT,20853.12,C99663907,51451.23,30598.11,C86868379,88293.24,109146.36,0,0
36,TRANSFER,2360.26,C22120246,6751.74,4391.48,C24181143,64818.12,67178.38,0,0
36,PAYMENT,37.84,C31472420,483647.25,483609.41,C53440052,0.0,0.0,0,0
36,CASH_IN,676.41,C51662236,933.27,256.86,C12176998,68322.42,68998.83,0,0
36,CASH_OUT,1651.41,C90440034,2586.53,935.12,C63635785,40980.45,42631.86,0,0
36,CASH_OUT,5319.44,C99774697,12329.3,7009.86,M66121095,4377.73,9697.17,0,0
36,CASH_OUT,1206.01,C78092370,1281.44,75.43,M59115280,10705.52,11911.53,0,0
36,PAYMENT,230.81,C43704923,17844.94,17614.13,M91424562,0.0,0.0,0,0
36,CASH_IN,10403.01,C66254240,18488.2,8085.19,C66346728,48990.96,59393.97,0,0
36,CASH_OUT,4637.92,C45186708,5093.23,455.31,C32216400,22072.28,26710.2,0,0
36,CASH_OUT,1383526.93,C54244334,1560444.99,176918.06,M43635675,83207.77,0.0,1,0
36,PAYMENT,3697.31,C28208520,181741.17,178043.86,M27224779,0.0,0.0,0,0
36,TRANSFER,5897.33,C94982908,20440.61,14543.28,C41222178,159055.67,164953.0,0,0
37,TRANSFER,677.26,C58586340,1752.11,1074.85,C42559072,147125.77,147803.03,0,0
37,PAYMENT,2019.31,C21318464,40811.82,38792.51,C66420024,0.0,0.0,0,0
37,PAYMENT,1396.3,C65259205,260703.67,259307.37,C60785855,0.0,0.0,0,0
37,PAYMENT,749.71,C40158366,117046.97,116297.26,C38595818,0.0,0.0,0,0
37,PAYMENT,669.32,C57623800,98173.49,97504.17,M43087238,0.0,0.0,0,0
37,CASH_OUT,1812.86,C96128115,5248.24,3435.38,C21641746,55842.35,57655.21,0,0
37,CASH_OUT,3281.8,C19183277,8311.38,5029.58,C75478707,57656.37,60938.17,0,0
37,CASH_OUT,13859.61,C33386929,25697.8,11838.19,C20526386,10410.24,24269.85,0,0
37,CASH_OUT,1259.98,C20555833,2531.79,1271.81,M37828932,65753.19,67013.17,0,0
37,PAYMENT,466.25,C60628276,222620.06,222153.81,C62686364,0.0,0.0,0,0
37,CASH_OUT,313.98,C31980274,936.58,622.6,C83912181,32465.41,32779.39,0,0
37,TRANSFER,11001.15,C80027662,25212.04,14210.89,C92924441,145447.67,156448.82,0,0
37,PAYMENT,2220.47,C53851498,282446.06,280225.59,M31809610,0.0,0.0,0,0
37,PAYMENT,127.17,C65337219,383322.69,383195.52,C84098828,0.0,0.0,0,0
38,CASH_OUT,3470.85,C81947921,10146.35,6675.5,C42123815,44749.98,48220.83,0,0
38,CASH_OUT,2903.12,C64277800,8610.4,5707.28,M20746667,59576.28,62479.4,0,0
38,PAYMENT,2574.74,C65766169,496719.18,494144.44,M61854861,0.0,0.0,0,0
38,CASH_OUT,5982.24,C82498004,8637.0,2654.76,M57319709,85572.04,91554.28,0,0
38,PAYMENT,1348.24,C45503389,411326.08,409977.84,C97219985,0.0,0.0,0,0
38,TRANSFER,1252.61,C69533928,3333.18,2080.57,C50790016,111708.29,112960.9,0,0
38,CASH_IN,785.65,C81947921,1028.75,243.1,C70726434,3773.63,4559.28,0,0
38,CASH_IN,3003.01,C60372847,3834.29,831.28,M78412668,36708.29,39711.3,0,0
38,PAYMENT,1181.0,C19913576,118031.09,116850.09,C99826000,0.0,0.0,0,0
38,DEBIT,6638.04,C53380275,7858.18,1220.14,C14259382,39979.82,46617.86,0,0
38,CASH_OUT,5426.19,C80836292,13278.76,7852.57,M83867070,79290.42,84716.61,0,0
38,CASH_OUT,9508.86,C38609087,22623.39,13114.53,C13524813,57623.25,67132.11,0,0
38,PAYMENT,1018.33,C52773159,298425.14,297406.81,M31217198,0.0,0.0,0,0
39,PAYMENT,6603.34,C46468984,365933.1,359329.76,M69741812,0.0,0.0,0,0
39,CASH_IN,251.13,C41163805,290.55,39.42,C72546007,5592.27,5843.4,0,0
39,CASH_OUT,13017.92,C26104026,34292.89,21274.97,C52802529,41652.17,54670.09,0,0
39,PAYMENT,1268.8,C28463709,435153.68,433884.88,M38876195,0.0,0.0,0,0
39,CASH_IN,222.68,C19317495,513.4,290.72,C89715904,60230.16,60452.84,0,0
39,CASH_OUT,1814.47,C83140807,3202.49,1388.02,C48744673,30478.34,32292.81,0,0
39,CASH_IN,17762.35,C31931511,36943.19,19180.84,C30820038,14958.0,32720.35,0,0
39,CASH_IN,3264.31,C93940940,4705.81,1441.5,C97857309,5051.98,8316.29,0,0
39,DEBIT,9357.14,C67594492,27529.46,18172.32,C60981231,75284.02,84641.16,0,0
39,PAYMENT,2658.4,C88270025,46861.31,44202.91,C20324210,0.0,0.0,0,0
39,PAYMENT,1370.51,C30364454,393611.41,392240.9,C65757342,0.0,0.0,0,0
39,PAYMENT,202.72,C52091325,169411.75,169209.03,M85405783,0.0,0.0,0,0
39,PAYMENT,1797.52,C40725714,373166.89,371369.37,C70726434,0.0,0.0,0,0
39,PAYMENT,1945.2,C29348212,132753.87,130808.67,C57268285,0.0,0.0,0,0
40,PAYMENT,578.14,C99115205,218376.57,217798.43,C32442197,0.0,0.0,0,0
40,TRANSFER,18869.17,C49580505,46093.0,27223.83,M63765155,40423.6,59292.77,0,0
40,PAYMENT,1484.81,C12314351,286522.68,285037.87,C32277675,0.0,0.0,0,0
40,DEBIT,4833.78,C68246664,14473.1,9639.32,C96605343,52424.78,57258.56,0,0
40,PAYMENT,47.06,C82269803,134596.03,134548.97,M36347197,0.0,0.0,0,0
40,DEBIT,157.49,C19943140,373.17,215.68,C42301683,57601.82,57759.31,0,0
40,DEBIT,3813.82,C38754377,6968.48,3154.66,C70665302,36526.76,40340.58,0,0
40,CASH_IN,8066.86,C77834855,13625.33,5558.47,C25145751,65540.99,73607.85,0,0
40,CASH_IN,2209.39,C48848936,2957.29,747.9,C61335545,34971.64,37181.03,0,0
40,CASH_OUT,2620.25,C59491122,3384.41,764.16,C16171536,4487.76,7108.01,0,0
40,TRANSFER,11950.39,C78093604,25352.3,13401.91,M54968591,151789.02,163739.41,0,0
40,DEBIT,20751.99,C56952151,25415.86,4663.87,M97393186,5453.8,26205.79,0,0
40,CASH_OUT,2754.42,C57284777,7540.24,4785.82,C93135800,82013.4,84767.82,0,0
41,TRANSFER,16153.81,C47338124,21546.5,5392.69,C84605013,90562.25,106716.06,0,0
41,PAYMENT,185.6,C71662963,106086.75,105901.15,C28808678,0.0,0.0,0,0
41,TRANSFER,4163.31,C65133300,10698.86,6535.55,M81275182,52472.94,56636.25,0,0
41,PAYMENT,409.09,C68503492,365501.94,365092.85,C75043108,0.0,0.0,0,0
41,PAYMENT,37.05,C71070189,349980.11,349943.06,C27705074,0.0,0.0,0,0
41,CASH_IN,2841.1,C23718431,6153.85,3312.75,C61091554,66352.83,69193.93,0,0
41,TRANSFER,13759.99,C84752529,25484.06,11724.07,C45835371,158048.51,171808.5,0,0
41,PAYMENT,4502.43,C40281491,28436.45,23934.02,C65813853,0.0,0.0,0,0
41,CASH_OUT,598251.59,C26395999,559757.2,0.0,C17993466,66010.04,664261.63,1,0
41,PAYMENT,820.85,C60992979,433970.4,433149.55,C51361818,0.0,0.0,0,0
41,DEBIT,14527.81,C41690501,21244.56,6716.75,C39698906,38070.12,52597.93,0,0
41,TRANSFER,11504.73,C44210729,28232.45,16727.72,M29282885,119824.18,131328.91,0,0
41,PAYMENT,7104.17,C20570592,101039.85,93935.68,M83319550,0.0,0.0,0,0
41,PAYMENT,4300.01,C68646621,281222.4,276922.39,C61518966,0.0,0.0,0,0
42,CASH_OUT,1385348.42,C21457410,1319494.17,0.0,M69584522,74439.07,0.0,1,0
42,CASH_OUT,3644.26,C79987997,5847.77,2203.51,C40245233,99599.44,103243.7,0,0
42,PAYMENT,301.34,C93568503,406322.64,406021.3,C80532309,0.0,0.0,0,0
42,PAYMENT,319.5,C59858348,439581.28,439261.78,C86890296,0.0,0.0,0,0
42,CASH_OUT,2204.88,C91156554,6368.3,4163.42,C79226031,94911.64,97116.52,0,0
42,PAYMENT,5225.63,C63481198,172209.5,166983.87,M92284610,0.0,0.0,0,0
42,DEBIT,13188.27,C42255732,16808.73,3620.46,C90108882,72988.97,86177.24,0,0
42,CASH_IN,1005.17,C29413516,2368.17,1363.0,C60785855,87270.15,88275.32,0,0
42,TRANSFER,17137.64,C14180968,46592.03,29454.39,M66087572,85866.53,103004.17,0,0
42,CASH_OUT,885.56,C87267850,1681.09,795.53,C61338023,13177.21,14062.77,0,0
42,CASH_OUT,1320.85,C18126895,3127.9,1807.05,M25946545,20231.02,21551.87,0,0
42,PAYMENT,1164.96,C63826716,344888.98,343724.02,C97715861,0.0,0.0,0,0
42,CASH_OUT,4388.53,C29776801,8163.23,3774.7,C53739710,90900.21,95288.74,0,0
43,PAYMENT,3158.99,C54039837,328803.41,325644.42,M15402922,0.0,0.0,0,0
43,PAYMENT,218.06,C13885234,80707.86,80489.8,C39396392,0.0,0.0,0,0
43,DEBIT,15628.38,C43744231,32287.03,16658.65,C87206788,71944.05,87572.43,0,0
43,DEBIT,8340.94,C45496015,22345.75,14004.81,C43220503,14552.28,22893.22,0,0
43,CASH_OUT,4052.07,C98753260,11936.56,7884.49,C30492422,96119.62,100171.69,0,0
43,PAYMENT,797.52,C30244148,373313.65,372516.13,C80888325,0.0,0.0,0,0
43,TRANSFER,3709.27,C59491122,11925.37,8216.1,C33193791,31239.45,34948.72,0,0
43,CASH_OUT,3474.66,C91178885,3656.72,182.06,M70343755,98595.56,102070.22,0,0
43,PAYMENT,383.04,C20106509,303591.05,303208.01,C92493631,0.0,0.0,0,0
43,CASH_OUT,445.92,C77349752,651.86,205.94,M15028625,2608.45,3054.37,0,0
43,DEBIT,3467.44,C36697396,8875.44,5408.0,C56135950,13408.66,16876.1,0,0
43,TRANSFER,10869.86,C54250344,32052.02,21182.16,C89211057,37611.32,48481.18,0,0
43,CASH_OUT,2187.09,C90014570,2903.52,716.43,C53544301,22627.31,24814.4,0,0
44,CASH_OUT,4220.47,C81922443,12032.01,7811.54,C82162880,95019.8,99240.27,0,0
44,PAYMENT,3173.37,C50962024,336326.87,333153.5,C62579931,0.0,0.0,0,0
44,CASH_OUT,5421.33,C59555330,7341.33,1920.0,C38956527,95469.91,100891.24,0,0
44,DEBIT,10148.1,C70467027,22672.06,12523.96,C53995720,68786.27,78934.37,0,0
44,CASH_OUT,9120.43,C35770506,16919.41,7798.98,C61518966,77621.47,86741.9,0,0
44,CASH_OUT,5749.37,C49609054,14030.77,8281.4,C21307671,39415.07,45164.44,0,0
44,CASH_OUT,7036.1,C12729224,14581.04,7544.94,C62579931,64139.38,71175.48,0,0
44,PAYMENT,3201.32,C40667888,21178.96,17977.64,C27036337,0.0,0.0,0,0
44,DEBIT,198.42,C54349361,379.74,181.32,C37804291,87776.7,87975.12,0,0
44,CASH_OUT,739.82,C68743530,1325.18,585.36,C92000924,73517.01,74256.83,0,0
44,PAYMENT,2050.99,C92874006,259031.09,256980.1,C12176998,0.0,0.0,0,0
44,PAYMENT,2565.35,C96926431,26549.13,23983.78,C33851602,0.0,0.0,0,0
44,CASH_OUT,3590.98,C67276174,5778.28,2187.3,C21097943,82762.1,86353.08,0,0
