case_id,amount,tx_velocity_1h,origin_balance_drain_ratio,urgency_signal,coercion_pressure_signal,authority_claim_signal,has_obfuscated_url,recipient_age_days,kyc_verified,is_masked_virtual_handle,connected_entities,elevated_risk_mule_hops,cluster_risk_score,story_mismatch_detected,is_fraud
SYN-ADV-00286,535.53,1,0.13,0,0,0,0,581,1,0,2,0,8.7,0,0
SYN-ADV-00287,500.0,5,0.81,1,1,1,0,26,1,1,10,1,89.5,1,1
SYN-ADV-00288,70987.81,5,0.36,1,0,0,0,293,1,0,4,0,26.8,1,0
SYN-ADV-00289,29692.82,2,0.14,0,0,0,0,1058,1,0,6,0,32.4,0,0
SYN-ADV-00290,1500.0,1,0.05,1,1,1,1,15,0,1,1,0,31.9,1,1
SYN-ADV-00291,5178.67,4,0.37,0,0,0,0,349,1,0,5,0,31.1,0,0
SYN-ADV-00292,1038.07,1,0.09,0,0,0,0,573,1,0,1,0,2.0,0,0
SYN-ADV-00293,1211.19,1,0.12,0,0,0,0,2327,1,0,2,0,2.1,0,0
SYN-ADV-00294,3294.93,1,0.2,0,0,0,0,1929,1,0,1,0,8.2,0,0
SYN-ADV-00295,5385.9,1,0.2,1,1,1,0,2490,1,0,4,1,65.3,1,1
SYN-ADV-00296,246.46,1,0.09,0,0,0,0,1072,1,0,1,0,14.0,0,0
SYN-ADV-00297,16877.48,2,0.13,0,0,0,0,282,1,0,6,0,41.1,0,0
SYN-ADV-00298,35722.55,5,0.38,1,0,1,0,190,1,0,4,0,10.6,0,0
SYN-ADV-00299,146.78,1,0.11,0,0,0,0,2287,1,0,1,0,11.7,0,0
SYN-ADV-00300,10.0,1,0.16,1,1,1,1,11,0,1,1,0,24.8,1,1
SYN-ADV-00301,2602.78,2,0.19,0,0,0,0,740,1,0,2,0,13.2,0,0
SYN-ADV-00302,34233.0,3,0.56,0,0,1,0,79,1,0,2,0,10.9,1,0
SYN-ADV-00303,147.98,2,0.13,0,0,0,0,2252,1,0,2,0,7.5,0,0
SYN-ADV-00304,3274.58,1,0.08,0,0,0,0,188,1,0,2,0,25.9,0,0
SYN-ADV-00305,709.58,1,0.07,0,0,0,0,1991,1,0,1,0,2.8,0,0
SYN-ADV-00306,11968.66,2,0.08,0,0,0,1,32,0,0,9,1,68.8,0,1
SYN-ADV-00307,3958.34,2,0.06,0,0,0,0,94,1,0,2,0,32.1,1,0
SYN-ADV-00308,11339.37,2,0.18,0,0,0,0,1178,1,0,9,0,37.6,0,0
SYN-ADV-00309,145.79,2,0.02,0,0,0,0,883,1,0,2,0,4.0,0,0
SYN-ADV-00310,31563.72,4,0.32,0,0,0,0,413,1,0,9,0,20.1,0,0
SYN-ADV-00311,5983.05,2,0.44,1,1,0,0,63,1,0,4,0,26.3,0,0
SYN-ADV-00312,3567.36,2,0.18,0,0,0,0,1510,1,0,2,0,12.7,0,0
SYN-ADV-00313,1032.76,1,0.11,0,0,0,0,415,1,0,1,0,4.9,0,0
SYN-ADV-00314,963.53,1,0.19,0,0,0,0,482,1,0,2,0,13.3,0,0
SYN-ADV-00315,204.74,2,0.07,0,0,0,0,2070,1,0,1,0,6.8,0,0
SYN-ADV-00316,500.0,7,0.57,1,1,1,0,9,0,1,8,2,72.1,1,1
SYN-ADV-00317,100.0,1,0.13,1,1,1,0,7,0,1,1,0,31.2,1,1
SYN-ADV-00318,25.0,1,0.09,0,0,1,1,1,0,1,1,0,33.0,0,1
SYN-ADV-00319,61067.75,4,0.43,1,0,0,0,246,1,0,4,0,11.4,0,0
SYN-ADV-00320,2079.19,2,0.13,0,0,0,0,51,0,1,4,1,68.1,0,1
SYN-ADV-00321,10.0,3,0.44,1,1,1,0,17,0,1,6,1,75.5,1,1
SYN-ADV-00322,25148.53,2,0.16,0,0,0,0,1057,1,0,7,0,24.2,0,0
SYN-ADV-00323,4969.31,2,0.09,0,0,0,0,400,1,0,2,0,5.4,0,0
SYN-ADV-00324,5268.79,1,0.19,0,0,0,0,2052,1,0,1,0,3.2,0,0
SYN-ADV-00325,50.0,2,0.11,1,0,1,0,14,0,0,6,3,92.2,1,1
SYN-ADV-00326,8926.89,4,0.23,0,0,0,0,311,1,0,5,0,45.3,0,0
SYN-ADV-00327,7450.24,2,0.03,0,0,0,0,2088,1,0,1,0,4.2,0,0
SYN-ADV-00328,1225.66,2,0.1,0,0,0,0,1767,1,0,2,0,4.2,0,0
SYN-ADV-00329,3161.78,1,0.13,0,0,0,1,88,0,1,6,2,74.5,1,1
SYN-ADV-00330,100.0,1,0.08,1,1,1,1,13,0,1,1,0,23.6,1,1
SYN-ADV-00331,62069.65,5,0.47,1,0,0,0,243,1,0,2,0,17.0,0,0
SYN-ADV-00332,1496.51,2,0.02,0,0,0,0,2132,1,0,2,0,12.0,0,0
SYN-ADV-00333,82918.39,2,0.35,1,0,0,0,73,1,0,2,0,22.7,0,0
SYN-ADV-00334,4688.99,1,0.06,0,0,0,0,333,1,0,3,0,35.8,1,0
SYN-ADV-00335,509.76,1,0.12,0,0,0,0,971,1,0,2,0,9.0,0,0
SYN-ADV-00336,9038.7,1,0.08,0,0,1,1,77,0,1,8,1,83.5,1,1
SYN-ADV-00337,36405.46,3,0.18,1,0,1,1,1777,1,0,5,0,56.2,0,1
SYN-ADV-00338,13082.57,4,0.38,0,0,0,0,294,1,0,2,0,25.6,0,0
SYN-ADV-00339,327.61,2,0.05,0,0,0,0,918,1,0,2,0,6.0,0,0
SYN-ADV-00340,668.93,1,0.04,0,0,0,0,207,1,0,2,0,13.1,0,0
SYN-ADV-00341,50398.62,3,0.49,0,0,1,0,98,0,0,2,0,17.3,1,0
SYN-ADV-00342,5512.44,2,0.04,0,0,0,0,563,1,0,2,0,7.8,0,0
SYN-ADV-00343,4991.46,1,0.26,0,0,0,0,10,0,1,7,1,85.3,1,1
SYN-ADV-00344,570.57,2,0.03,0,0,0,0,2163,1,0,1,0,4.1,0,0
SYN-ADV-00345,4817.32,1,0.14,0,0,0,0,19,0,0,5,3,66.7,0,1
SYN-ADV-00346,3642.45,2,0.12,0,0,0,0,2177,1,0,1,0,7.6,0,0
SYN-ADV-00347,22237.82,3,0.15,0,0,0,0,283,1,0,7,0,25.8,0,0
SYN-ADV-00348,5374.42,3,0.22,0,0,0,0,46,0,1,7,3,77.6,1,1
SYN-ADV-00349,10.0,1,0.09,1,1,1,1,1,0,1,1,0,15.2,1,1
SYN-ADV-00350,4063.53,2,0.17,0,0,0,0,1463,1,0,2,0,8.1,0,0
SYN-ADV-00351,11112.64,4,0.26,0,0,0,0,369,1,0,7,0,44.8,0,0
SYN-ADV-00352,55.08,2,0.02,0,0,0,0,2001,1,0,2,0,5.4,0,0
SYN-ADV-00353,2510.47,1,0.04,0,0,0,0,596,1,0,1,0,10.7,0,0
SYN-ADV-00354,2187.14,1,0.15,0,0,0,0,228,1,0,3,0,26.9,1,0
SYN-ADV-00355,4500.0,8,0.64,1,0,1,0,22,0,0,12,2,92.9,1,1
SYN-ADV-00356,9883.58,1,0.34,0,1,0,0,2408,1,0,7,1,72.3,0,1
SYN-ADV-00357,18382.31,4,0.4,0,1,0,1,2134,1,0,7,1,68.5,1,1
SYN-ADV-00358,7583.65,3,0.23,0,0,0,0,23,0,1,6,3,85.2,0,1
SYN-ADV-00359,2729.66,3,0.2,0,0,0,1,45,0,1,9,3,74.2,1,1
SYN-ADV-00360,494.08,1,0.02,0,0,0,0,2146,1,0,2,0,13.7,0,0
SYN-ADV-00361,500.0,4,0.31,1,1,1,0,7,0,1,10,3,88.0,1,1
SYN-ADV-00362,6904.47,2,0.11,0,0,0,0,76,1,0,8,1,66.5,0,1
SYN-ADV-00363,3946.48,1,0.06,0,0,0,0,132,1,0,3,0,13.3,0,0
SYN-ADV-00364,3442.61,2,0.3,0,0,0,0,25,0,1,7,3,75.3,0,1
SYN-ADV-00365,20418.35,3,0.15,0,0,0,0,1095,1,0,7,0,41.0,0,0
SYN-ADV-00366,1568.33,2,0.03,0,0,0,0,322,1,0,2,0,28.8,0,0
SYN-ADV-00367,1336.61,2,0.2,0,0,0,0,11,0,1,5,3,83.4,1,1
SYN-ADV-00368,222.44,2,0.15,0,0,0,0,1327,1,0,2,0,13.6,0,0
SYN-ADV-00369,2403.19,1,0.13,0,0,0,0,376,1,0,2,0,12.2,0,0
SYN-ADV-00370,72150.27,4,0.37,1,1,0,0,211,0,0,3,0,24.4,0,0
SYN-ADV-00371,1685.74,1,0.04,0,0,0,0,1184,1,0,1,0,12.5,0,0
SYN-ADV-00372,53002.66,4,0.52,1,0,0,0,177,0,0,3,0,18.5,1,0
SYN-ADV-00373,195.81,1,0.08,0,0,0,0,1110,1,0,2,0,13.8,0,0
SYN-ADV-00374,45585.19,3,0.59,1,1,1,0,110,1,0,4,0,27.8,0,0
SYN-ADV-00375,31067.49,3,0.44,1,1,0,0,1378,1,0,5,1,53.8,0,1
SYN-ADV-00376,30657.78,4,0.27,0,0,0,0,815,1,0,5,0,33.2,0,0
SYN-ADV-00377,6711.99,4,0.39,1,0,1,0,1401,1,0,6,0,71.8,0,1
SYN-ADV-00378,3411.02,3,0.1,0,0,1,1,32,0,1,7,2,69.8,0,1
SYN-ADV-00379,17674.81,2,0.3,1,0,0,0,289,1,0,2,0,21.7,0,0
SYN-ADV-00380,31490.21,4,0.16,0,0,0,0,872,1,0,5,0,37.5,0,0
SYN-ADV-00381,31668.33,3,0.29,1,1,1,1,793,1,0,5,0,58.7,1,1
SYN-ADV-00382,58.81,2,0.18,0,0,0,0,748,1,0,2,0,14.9,0,0
SYN-ADV-00383,26878.76,2,0.38,0,0,0,0,1120,1,0,8,0,20.5,0,0
SYN-ADV-00384,25.0,1,0.05,1,1,1,0,13,0,1,1,0,10.9,0,1
SYN-ADV-00385,10.0,1,0.12,1,1,1,1,2,0,1,1,0,20.4,1,1
SYN-ADV-00386,234.92,2,0.14,0,0,0,0,1041,1,0,1,0,5.9,0,0
SYN-ADV-00387,662.53,2,0.13,0,0,0,0,761,1,0,2,0,12.8,0,0
SYN-ADV-00388,32766.33,1,0.28,0,1,0,0,2402,1,0,7,0,55.7,1,1
SYN-ADV-00389,25344.04,2,0.46,1,1,1,1,926,1,0,7,0,49.5,1,1
SYN-ADV-00390,3532.59,1,0.18,0,0,0,0,1146,1,0,2,0,14.9,0,0
SYN-ADV-00391,4500.0,2,0.17,1,1,1,0,13,0,1,5,1,90.7,1,1
SYN-ADV-00392,17052.44,4,0.58,1,0,1,1,933,1,0,6,1,58.7,0,1
SYN-ADV-00393,18042.96,3,0.29,0,0,0,0,996,1,0,6,0,23.2,0,0
SYN-ADV-00394,1474.64,1,0.2,0,0,0,0,852,1,0,1,0,7.4,0,0
SYN-ADV-00395,28573.61,4,0.23,0,0,0,0,805,1,0,8,0,41.8,0,0
SYN-ADV-00396,4340.36,1,0.13,0,0,0,0,279,1,0,2,0,13.6,0,0
SYN-ADV-00397,25000.0,8,0.66,1,1,0,0,19,0,1,6,4,86.6,1,1
SYN-ADV-00398,3446.22,2,0.05,0,0,0,0,315,0,0,2,0,28.7,1,0
SYN-ADV-00399,463.1,2,0.18,0,0,0,0,506,1,0,2,0,6.2,0,0
SYN-ADV-00400,5885.48,2,0.02,0,0,0,0,1112,1,0,2,0,7.2,0,0
SYN-ADV-00401,21470.61,4,0.19,1,1,0,0,736,1,0,3,1,46.1,1,1
SYN-ADV-00402,1520.23,2,0.18,0,0,0,0,1047,1,0,2,0,14.4,0,0
SYN-ADV-00403,133.34,1,0.17,0,0,0,0,2061,1,0,2,0,9.3,0,0
SYN-ADV-00404,220.53,2,0.15,0,0,0,0,1688,1,0,2,0,3.5,0,0
SYN-ADV-00405,239.19,1,0.01,0,0,0,0,1654,1,0,2,0,9.1,0,0
SYN-ADV-00406,13505.78,3,0.45,1,0,0,0,175,1,0,2,0,12.7,0,0
SYN-ADV-00407,50.0,7,0.35,1,1,1,0,6,0,1,7,4,72.1,1,1
SYN-ADV-00408,3421.46,2,0.17,0,0,0,0,2178,1,0,1,0,11.0,0,0
SYN-ADV-00409,36963.12,1,0.32,1,0,1,1,1947,1,0,4,1,73.9,0,1
SYN-ADV-00410,15669.75,5,0.49,0,0,0,0,205,1,0,4,0,23.9,0,0
SYN-ADV-00411,335.33,2,0.14,0,0,0,0,743,1,0,1,0,8.6,0,0
SYN-ADV-00412,292.57,2,0.14,0,0,0,0,1642,1,0,2,0,9.6,0,0
SYN-ADV-00413,307.22,2,0.14,0,0,0,0,2386,1,0,2,0,13.4,0,0
SYN-ADV-00414,207.83,1,0.11,0,0,0,0,303,1,0,2,0,3.9,0,0
SYN-ADV-00415,361.64,1,0.06,0,0,0,0,859,1,0,2,0,10.9,0,0
SYN-ADV-00416,4198.43,3,0.24,1,1,1,0,2083,1,0,7,0,67.3,1,1
SYN-ADV-00417,35617.36,3,0.46,1,1,1,0,2103,1,0,5,0,46.6,1,1
SYN-ADV-00418,1500.0,1,0.17,1,1,1,0,9,0,1,1,0,28.5,1,1
SYN-ADV-00419,2424.74,1,0.07,0,0,0,0,926,1,0,1,0,4.4,0,0
SYN-ADV-00420,10.0,1,0.08,1,1,1,0,5,0,1,1,0,10.1,1,1
SYN-ADV-00421,3117.2,1,0.04,0,0,0,0,1521,1,0,1,0,12.1,0,0
SYN-ADV-00422,4247.07,2,0.13,0,0,0,0,323,1,1,3,0,25.7,0,0
SYN-ADV-00423,501.27,1,0.09,0,0,0,0,2399,1,0,2,0,3.2,0,0
SYN-ADV-00424,5717.43,1,0.25,0,0,0,1,89,0,0,9,1,67.6,1,1
SYN-ADV-00425,25000.0,6,0.28,1,0,1,0,6,0,1,9,1,92.0,1,1
SYN-ADV-00426,709.18,2,0.1,0,0,0,0,1414,1,0,1,0,6.2,0,0
SYN-ADV-00427,5674.1,1,0.43,1,1,1,0,2411,1,0,3,1,69.9,0,1
SYN-ADV-00428,39819.02,2,0.55,1,0,1,0,89,1,0,2,0,27.5,0,0
SYN-ADV-00429,946.34,1,0.18,0,0,0,0,1869,1,0,2,0,7.9,0,0
SYN-ADV-00430,30312.34,5,0.52,1,0,0,0,68,1,0,2,0,17.9,0,0
SYN-ADV-00431,500.0,6,0.16,1,1,1,0,18,0,1,11,3,93.1,1,1
SYN-ADV-00432,1889.24,2,0.19,0,0,0,0,245,1,0,1,0,3.6,0,0
SYN-ADV-00433,3067.12,3,0.17,0,0,0,1,36,0,0,6,1,74.5,1,1
SYN-ADV-00434,185.04,1,0.04,0,0,0,0,1235,1,0,1,0,3.5,0,0
SYN-ADV-00435,1155.91,1,0.17,0,0,0,0,2089,1,0,1,0,5.8,0,0
SYN-ADV-00436,10.0,3,0.64,1,1,1,0,6,0,1,8,3,82.7,1,1
SYN-ADV-00437,725.5,1,0.12,0,0,0,0,1692,1,0,2,0,14.5,0,0
SYN-ADV-00438,500.0,3,0.69,1,1,1,1,24,0,0,12,4,79.9,1,1
SYN-ADV-00439,371.34,1,0.13,0,0,0,0,535,1,0,2,0,13.2,0,0
SYN-ADV-00440,25000.0,3,0.3,0,1,1,1,19,0,1,11,2,91.9,1,1
SYN-ADV-00441,3333.12,2,0.13,0,0,0,0,808,1,0,2,0,7.1,0,0
SYN-ADV-00442,52168.06,4,0.3,1,1,0,0,50,1,0,4,0,25.1,0,0
SYN-ADV-00443,25.0,1,0.04,0,1,0,0,8,0,1,1,0,33.5,1,1
SYN-ADV-00444,10031.87,3,0.21,0,0,0,0,223,1,0,6,0,34.5,0,0
SYN-ADV-00445,151.4,2,0.1,0,0,0,0,2062,1,0,1,0,2.5,0,0
SYN-ADV-00446,1340.88,1,0.14,0,0,0,0,2335,1,0,2,0,12.9,0,0
SYN-ADV-00447,25.0,1,0.08,1,1,0,1,5,0,1,1,0,19.4,0,1
SYN-ADV-00448,219.73,2,0.17,0,0,0,0,1613,1,0,2,0,12.3,0,0
SYN-ADV-00449,691.67,1,0.11,0,0,0,0,769,1,0,2,0,4.2,0,0
SYN-ADV-00450,100.0,1,0.05,1,1,1,1,4,0,1,1,0,20.4,1,1
SYN-ADV-00451,30872.48,4,0.24,1,0,1,1,1874,1,0,7,1,63.9,1,1
SYN-ADV-00452,6474.29,1,0.04,0,0,0,0,937,1,0,2,0,9.8,0,0
SYN-ADV-00453,6489.6,4,0.63,1,0,0,0,291,1,0,3,0,23.2,0,0
SYN-ADV-00454,176.01,1,0.13,0,0,0,0,2292,1,0,2,0,4.2,0,0
SYN-ADV-00455,438.46,2,0.12,0,0,0,0,481,1,0,1,0,6.9,0,0
SYN-ADV-00456,10.0,3,0.49,0,1,0,0,8,0,1,5,1,74.1,1,1
SYN-ADV-00457,518.41,1,0.18,0,0,0,0,1967,1,0,2,0,6.8,0,0
SYN-ADV-00458,25000.0,5,0.27,1,1,1,1,26,1,1,6,4,74.9,1,1
SYN-ADV-00459,534.54,1,0.13,0,0,0,0,34,0,0,4,3,77.0,1,1
SYN-ADV-00460,807.46,1,0.14,0,0,0,0,1493,1,0,2,0,6.7,0,0
SYN-ADV-00461,675.31,3,0.23,0,0,1,0,82,0,1,9,2,82.4,1,1
SYN-ADV-00462,5248.59,2,0.04,0,0,0,0,2181,1,0,2,0,14.9,0,0
SYN-ADV-00463,27661.32,3,0.32,0,0,0,0,1055,1,0,5,0,40.9,0,0
SYN-ADV-00464,25227.62,2,0.13,0,0,0,0,700,1,0,8,0,42.0,0,0
SYN-ADV-00465,296.1,1,0.04,0,0,0,0,221,1,0,1,0,12.7,0,0
SYN-ADV-00466,53019.64,2,0.28,1,1,1,0,241,0,0,3,0,23.5,0,0
SYN-ADV-00467,3067.87,1,0.17,0,0,0,0,254,1,0,3,0,17.1,0,0
SYN-ADV-00468,60875.98,3,0.52,1,0,0,0,89,0,0,3,0,17.8,0,0
SYN-ADV-00469,46419.42,2,0.62,1,0,0,0,223,1,0,3,0,15.0,0,0
SYN-ADV-00470,2216.21,2,0.12,0,0,0,0,1269,1,0,1,0,7.3,0,0
SYN-ADV-00471,10.0,6,0.32,0,1,0,0,29,0,1,12,4,84.4,1,1
SYN-ADV-00472,846.22,2,0.14,0,0,0,0,312,1,0,2,0,3.5,0,0
SYN-ADV-00473,29064.29,2,0.45,1,1,0,0,719,1,0,5,1,47.8,1,1
SYN-ADV-00474,197.97,1,0.12,0,0,0,0,931,1,0,2,0,6.1,0,0
SYN-ADV-00475,100.0,1,0.04,1,0,1,0,4,0,1,1,0,28.4,0,1
SYN-ADV-00476,50.0,8,0.29,1,1,1,0,24,1,1,5,1,90.7,1,1
SYN-ADV-00477,76849.7,4,0.45,0,0,1,0,158,1,0,2,0,11.2,0,0
SYN-ADV-00478,999.18,1,0.11,0,0,0,0,1812,1,0,1,0,7.9,0,0
SYN-ADV-00479,24041.92,3,0.46,1,1,1,1,1954,1,0,5,1,52.9,1,1
SYN-ADV-00480,630.58,2,0.08,0,0,0,0,2242,1,0,2,0,4.7,0,0
SYN-ADV-00481,113.21,2,0.08,0,0,0,0,1840,1,0,2,0,7.9,0,0
SYN-ADV-00482,4900.51,1,0.21,0,0,0,0,399,1,0,3,0,34.3,1,0
SYN-ADV-00483,2505.11,1,0.1,0,0,0,0,239,1,0,1,0,7.5,0,0
SYN-ADV-00484,25000.0,6,0.64,1,1,1,1,15,0,1,8,3,82.5,1,1
SYN-ADV-00485,31772.52,4,0.39,1,0,1,0,255,1,0,4,0,31.2,1,0
SYN-ADV-00486,23596.76,2,0.39,0,0,0,0,471,1,0,7,0,29.1,0,0
SYN-ADV-00487,66979.55,5,0.61,1,0,0,0,119,0,0,4,0,27.8,0,0
SYN-ADV-00488,811.14,2,0.17,0,0,0,0,492,1,0,1,0,4.1,0,0
SYN-ADV-00489,500.0,7,0.32,1,1,1,1,30,1,1,12,4,75.7,1,1
SYN-ADV-00490,7302.43,1,0.25,0,0,0,0,20,0,1,4,1,86.5,1,1
SYN-ADV-00491,730.91,2,0.21,0,0,0,1,89,0,1,7,2,70.3,0,1
SYN-ADV-00492,15112.94,3,0.26,1,0,1,0,288,1,0,4,0,30.6,0,0
SYN-ADV-00493,999.82,3,0.21,0,0,0,0,82,0,1,8,2,85.9,1,1
SYN-ADV-00494,10.0,5,0.33,1,1,1,1,27,0,1,12,1,87.1,1,1
SYN-ADV-00495,28968.84,5,0.57,1,0,0,0,141,1,0,4,0,19.6,0,0
SYN-ADV-00496,56679.26,5,0.34,1,0,0,0,184,1,0,4,0,21.7,0,0
SYN-ADV-00497,802.23,1,0.1,0,0,1,0,89,0,0,7,1,72.4,1,1
SYN-ADV-00498,3219.25,2,0.18,0,0,0,0,308,1,0,8,0,40.4,0,0
SYN-ADV-00499,50.0,2,0.47,1,1,1,0,17,0,1,6,2,73.2,1,1
SYN-ADV-00500,4500.0,3,0.24,1,1,0,1,27,0,1,12,2,88.2,1,1
SYN-ADV-00501,2542.65,1,0.11,0,0,0,0,1053,1,0,2,0,7.1,0,0
SYN-ADV-00502,79897.22,3,0.5,1,0,0,0,174,1,0,3,0,14.4,0,0
SYN-ADV-00503,681.69,1,0.19,0,0,0,0,1166,1,0,2,0,6.2,0,0
SYN-ADV-00504,2193.25,2,0.23,0,0,0,1,15,0,1,9,3,68.6,0,1
SYN-ADV-00505,2513.1,2,0.08,0,0,0,0,90,0,1,5,3,77.3,1,1
SYN-ADV-00506,946.74,2,0.2,0,0,0,0,1622,1,0,2,0,11.5,0,0
SYN-ADV-00507,4500.0,4,0.64,1,1,1,1,20,0,1,7,3,79.1,1,1
SYN-ADV-00508,52894.4,3,0.28,1,0,1,0,232,1,0,4,0,21.1,0,0
SYN-ADV-00509,411.36,2,0.16,0,0,0,0,1178,1,0,2,0,11.4,0,0
SYN-ADV-00510,20016.09,3,0.16,0,0,0,0,879,1,0,8,0,41.4,0,0
SYN-ADV-00511,13816.12,4,0.44,1,1,1,0,965,1,0,4,0,51.1,1,1
SYN-ADV-00512,26339.03,4,0.45,1,0,1,1,1940,1,0,3,1,72.6,1,1
SYN-ADV-00513,4193.97,2,0.2,0,0,0,0,61,1,0,3,0,33.4,0,0
SYN-ADV-00514,100.0,1,0.11,1,1,1,1,9,0,1,1,0,12.4,1,1
SYN-ADV-00515,4230.93,1,0.05,0,0,0,0,1218,1,0,1,0,9.3,0,0
SYN-ADV-00516,64688.67,4,0.52,1,0,1,0,137,1,0,4,0,17.4,1,0
SYN-ADV-00517,239.97,2,0.19,0,0,0,0,1490,1,0,2,0,13.0,0,0
SYN-ADV-00518,23080.33,4,0.2,0,0,0,0,426,1,0,9,0,35.3,0,0
SYN-ADV-00519,49019.1,4,0.39,1,0,1,0,62,0,0,4,0,10.4,1,0
SYN-ADV-00520,3379.95,1,0.07,0,0,0,0,1108,1,0,1,0,13.1,0,0
SYN-ADV-00521,100.0,1,0.18,1,1,1,1,8,0,1,1,0,18.9,1,1
SYN-ADV-00522,575.34,1,0.05,0,0,0,0,1430,1,0,1,0,9.4,0,0
SYN-ADV-00523,2058.55,1,0.15,0,0,0,0,1529,1,0,2,0,4.2,0,0
SYN-ADV-00524,1280.57,1,0.12,0,0,0,0,1430,1,0,1,0,11.5,0,0
SYN-ADV-00525,5050.52,2,0.38,0,0,0,0,522,1,0,7,0,44.6,0,0
SYN-ADV-00526,32733.0,2,0.36,0,0,0,0,412,1,0,9,0,46.0,0,0
SYN-ADV-00527,2597.71,2,0.02,0,0,0,0,2347,1,0,1,0,6.2,0,0
SYN-ADV-00528,2825.62,2,0.11,0,0,0,0,1104,1,0,1,0,2.7,0,0
SYN-ADV-00529,774.47,2,0.19,0,0,0,0,2267,1,0,1,0,4.9,0,0
SYN-ADV-00530,1500.0,1,0.04,1,1,1,0,5,0,1,1,0,12.1,1,1
SYN-ADV-00531,405.59,1,0.15,0,0,0,0,2169,1,0,1,0,8.3,0,0
SYN-ADV-00532,20687.94,3,0.35,1,0,0,0,90,1,0,3,0,19.3,0,0
SYN-ADV-00533,52510.17,2,0.56,1,0,0,0,271,1,0,3,0,11.0,0,0
SYN-ADV-00534,100.0,1,0.04,1,1,1,1,10,0,1,1,0,33.2,0,1
SYN-ADV-00535,6098.66,2,0.37,1,0,0,0,153,1,0,4,0,26.5,0,0
SYN-ADV-00536,450.13,1,0.14,0,0,0,0,275,1,0,2,0,9.6,0,0
SYN-ADV-00537,315.6,1,0.06,0,0,0,0,446,1,0,2,0,4.6,0,0
SYN-ADV-00538,1502.15,2,0.17,0,0,0,0,34,1,0,3,0,34.5,1,0
SYN-ADV-00539,56952.89,3,0.64,1,0,0,0,293,0,0,4,0,11.9,1,0
SYN-ADV-00540,944.86,1,0.02,0,0,0,0,2368,1,0,2,0,6.3,0,0
SYN-ADV-00541,953.63,2,0.18,0,0,0,0,211,1,0,3,0,33.1,0,0
SYN-ADV-00542,1338.67,1,0.19,0,0,0,0,1347,1,0,1,0,4.0,0,0
SYN-ADV-00543,1433.02,1,0.03,0,0,0,0,1765,1,0,1,0,7.4,0,0
SYN-ADV-00544,3100.04,2,0.19,0,0,0,0,1548,1,0,2,0,9.0,0,0
SYN-ADV-00545,3530.86,1,0.22,0,0,0,1,27,0,0,8,1,74.9,0,1
SYN-ADV-00546,57498.54,3,0.38,1,0,1,0,207,1,0,2,0,26.0,0,0
SYN-ADV-00547,2187.39,2,0.09,0,0,0,0,411,0,0,3,0,16.0,1,0
SYN-ADV-00548,10.0,1,0.15,1,1,1,1,4,0,1,1,0,15.8,1,1
SYN-ADV-00549,4500.0,3,0.48,1,1,1,0,18,0,1,8,1,81.0,0,1
SYN-ADV-00550,81015.84,3,0.55,0,0,1,0,269,0,0,3,0,25.1,0,0
SYN-ADV-00551,39204.45,2,0.49,1,0,0,0,64,1,0,3,0,20.1,0,0
SYN-ADV-00552,2015.24,1,0.11,0,0,0,0,1820,1,0,1,0,9.3,0,0
SYN-ADV-00553,3227.11,1,0.06,0,0,0,0,255,1,0,3,0,24.0,0,0
SYN-ADV-00554,461.82,1,0.13,0,0,0,0,360,1,0,2,0,16.7,0,0
SYN-ADV-00555,195.27,1,0.08,0,0,0,0,1524,1,0,2,0,2.3,0,0
SYN-ADV-00556,4503.76,1,0.22,0,0,0,0,76,1,0,2,0,30.7,1,0
SYN-ADV-00557,732.58,2,0.24,0,0,1,0,75,0,1,8,2,66.0,1,1
SYN-ADV-00558,4382.27,1,0.06,0,0,0,0,104,1,0,3,0,20.0,0,0
SYN-ADV-00559,11885.37,2,0.14,0,0,0,0,314,1,0,6,0,20.1,0,0
SYN-ADV-00560,1357.07,1,0.1,0,0,0,0,2242,1,0,1,0,9.9,0,0
SYN-ADV-00561,99.48,1,0.12,0,0,0,0,2148,1,0,2,0,7.3,0,0
SYN-ADV-00562,25000.0,2,0.28,1,1,1,0,4,0,1,10,1,75.2,1,1
SYN-ADV-00563,22106.78,3,0.38,0,0,0,0,230,1,0,5,0,31.7,0,0
SYN-ADV-00564,500.0,6,0.6,1,1,1,0,26,0,0,6,3,79.1,1,1
SYN-ADV-00565,776.67,2,0.17,0,0,0,0,465,1,0,2,0,8.1,0,0
SYN-ADV-00566,38884.25,3,0.39,1,0,0,1,2194,1,0,7,0,59.5,1,1
SYN-ADV-00567,4934.14,2,0.12,0,0,0,0,192,1,0,3,0,36.1,0,0
SYN-ADV-00568,654.16,2,0.1,0,0,0,0,936,1,0,1,0,11.2,0,0
SYN-ADV-00569,5126.47,2,0.44,1,0,1,0,257,1,0,3,0,17.7,0,0
SYN-ADV-00570,29366.9,3,0.26,1,1,1,0,933,1,0,5,1,66.7,1,1
SYN-ADV-00571,50.0,3,0.35,1,1,0,0,23,0,1,12,3,82.2,1,1
SYN-ADV-00572,242.73,1,0.17,0,0,0,0,1426,1,0,2,0,9.2,0,0
SYN-ADV-00573,25000.0,7,0.35,0,1,1,1,29,0,0,7,4,76.1,1,1
SYN-ADV-00574,829.31,2,0.14,0,0,0,0,1488,1,0,1,0,5.5,0,0
